NODE_KEY,PARENT_KEY_NODE_KEY,SO_ITEM_GUID,QUANTITY,QUANTITY_UNIT,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT,CURRENCY_CODE,PRODUCT_GUID,INV_ITEM_POS
40F2E9AFC5011EE7AEC4A370B002455C,40F2E9AFC5011EE7AEC4A3700907655C,40F2E9AFC5011EE7AEC4A36C10E4855C,3000,EA,10353,8700,1653,EUR,42F2E9AFC4EF1EE7A4AB154ADF1B0C01,10
40F2E9AFC5011EE7AEC4A370B002655C,40F2E9AFC5011EE7AEC4A3700907855C,40F2E9AFC5011EE7AEC4A36C10E4E55C,2000,EA,54740,46000,8740,EUR,42F2E9AFC4EF1EE7A4AB154ADF15EC01,10
40F2E9AFC5011EE7AEC4A370B002855C,40F2E9AFC5011EE7AEC4A3700907855C,40F2E9AFC5011EE7AEC4A36C10E5055C,3000,EA,1.02,85500,16245,GBP,42F2E9AFC4EF1EE7A4AB154ADF160C01,20
40F2E9AFC5011EE7AEC4A370B002A55C,40F2E9AFC5011EE7AEC4A3700907855C,40F2E9AFC5011EE7AEC4A36C10E5255C,1000,EA,41055,34500,6555,EUR,42F2E9AFC4EF1EE7A4AB154ADF162C01,30
40F2E9AFC5011EE7AEC4A370B002C55C,40F2E9AFC5011EE7AEC4A3700907855C,40F2E9AFC5011EE7AEC4A36C10E5455C,2000,EA,94962,79800,15162,USD,42F2E9AFC4EF1EE7A4AB154ADF164C01,40
40F2E9AFC5011EE7AEC4A370B002E55C,40F2E9AFC5011EE7AEC4A3700907855C,40F2E9AFC5011EE7AEC4A36C10E5655C,2000,EA,1.02,86000,16340,CAD,42F2E9AFC4EF1EE7A4AB154ADF166C01,50
40F2E9AFC5011EE7AEC4A370B003055C,40F2E9AFC5011EE7AEC4A3700907855C,40F2E9AFC5011EE7AEC4A36C10E5855C,1000,EA,1.46,1.23,23370,MXN,42F2E9AFC4EF1EE7A4AB154ADF168C01,60
40F2E9AFC5011EE7AEC4A370B003255C,40F2E9AFC5011EE7AEC4A3700907855C,40F2E9AFC5011EE7AEC4A36C10E5A55C,3000,EA,3.41,2.87,54492,EUR,42F2E9AFC4EF1EE7A4AB154ADF148C01,70
40F2E9AFC5011EE7AEC4A370B003455C,40F2E9AFC5011EE7AEC4A3700907855C,40F2E9AFC5011EE7AEC4A36C10E5C55C,1000,EA,1.49,1.25,23731,EUR,42F2E9AFC4EF1EE7A4AB154ADF14AC01,80
40F2E9AFC5011EE7AEC4A370B003655C,40F2E9AFC5011EE7AEC4A3700907A55C,40F2E9AFC5011EE7AEC4A36C10E5E55C,2000,EA,2142,1800,342,EUR,42F2E9AFC4EF1EE7A4AB154ADF17AC01,10
40F2E9AFC5011EE7AEC4A370B003855C,40F2E9AFC5011EE7AEC4A3700907A55C,40F2E9AFC5011EE7AEC4A36C10E6055C,2000,EA,1666,1400,266,EUR,42F2E9AFC4EF1EE7A4AB154ADF17CC01,20
40F2E9AFC5011EE7AEC4A370B003A55C,40F2E9AFC5011EE7AEC4A3700907A55C,40F2E9AFC5011EE7AEC4A36C10E6255C,2000,EA,2618,2200,418,ARS,42F2E9AFC4EF1EE7A4AB154ADF17EC01,30
40F2E9AFC5011EE7AEC4A370B003C55C,40F2E9AFC5011EE7AEC4A3700907A55C,40F2E9AFC5011EE7AEC4A36C10E6455C,3000,EA,4998,4200,798,BRL,42F2E9AFC4EF1EE7A4AB154ADF180C01,40
40F2E9AFC5011EE7AEC4A370B003E55C,40F2E9AFC5011EE7AEC4A3700907A55C,40F2E9AFC5011EE7AEC4A36C10E6655C,1000,EA,1904,1600,304,CAD,42F2E9AFC4EF1EE7A4AB154ADF182C01,50
40F2E9AFC5011EE7AEC4A370B004055C,40F2E9AFC5011EE7AEC4A3700907A55C,40F2E9AFC5011EE7AEC4A36C10E6855C,2000,EA,6188,5200,988,CHF,42F2E9AFC4EF1EE7A4AB154ADF184C01,60
40F2E9AFC5011EE7AEC4A370B004255C,40F2E9AFC5011EE7AEC4A3700907C55C,40F2E9AFC5011EE7AEC4A36C10E6A55C,2000,EA,11.9,10,1.9,EUR,42F2E9AFC4EF1EE7A4AB154ADF1D0C01,10
40F2E9AFC5011EE7AEC4A370B004455C,40F2E9AFC5011EE7AEC4A3700907C55C,40F2E9AFC5011EE7AEC4A36C10E6C55C,2000,EA,35.7,30,5.7,JPY,42F2E9AFC4EF1EE7A4AB154ADF1D2C01,20
40F2E9AFC5011EE7AEC4A370B004655C,40F2E9AFC5011EE7AEC4A3700907C55C,40F2E9AFC5011EE7AEC4A36C10E6E55C,2000,EA,59.5,50,9.5,EUR,42F2E9AFC4EF1EE7A4AB154ADF1D4C01,30
40F2E9AFC5011EE7AEC4A370B004855C,40F2E9AFC5011EE7AEC4A3700907E55C,40F2E9AFC5011EE7AEC4A36C10E7C55C,3000,EA,24633,20700,3933,USD,42F2E9AFC4EF1EE7A4AB154ADF1AAC01,70
40F2E9AFC5011EE7AEC4A370B004A55C,40F2E9AFC5011EE7AEC4A3700907E55C,40F2E9AFC5011EE7AEC4A36C10E7A55C,1000,EA,9508,7990,1518,EUR,42F2E9AFC4EF1EE7A4AB154ADF1A8C01,60
40F2E9AFC5011EE7AEC4A370B004C55C,40F2E9AFC5011EE7AEC4A3700907E55C,40F2E9AFC5011EE7AEC4A36C10E7855C,2000,EA,21396,17980,3416,USD,42F2E9AFC4EF1EE7A4AB154ADF1A6C01,50
40F2E9AFC5011EE7AEC4A370B004E55C,40F2E9AFC5011EE7AEC4A3700907E55C,40F2E9AFC5011EE7AEC4A36C10E7655C,2000,EA,10710,9000,1710,EUR,42F2E9AFC4EF1EE7A4AB154ADF1A4C01,40
40F2E9AFC5011EE7AEC4A370B005055C,40F2E9AFC5011EE7AEC4A3700907E55C,40F2E9AFC5011EE7AEC4A36C10E7455C,3000,EA,9282,7800,1482,EUR,42F2E9AFC4EF1EE7A4AB154ADF1A2C01,30
40F2E9AFC5011EE7AEC4A370B005255C,40F2E9AFC5011EE7AEC4A3700907E55C,40F2E9AFC5011EE7AEC4A36C10E7255C,2000,EA,9282,7800,1482,EUR,42F2E9AFC4EF1EE7A4AB154ADF1A0C01,20
40F2E9AFC5011EE7AEC4A370B005455C,40F2E9AFC5011EE7AEC4A3700907E55C,40F2E9AFC5011EE7AEC4A36C10E7055C,2000,EA,3.57,3,56962,DKK,42F2E9AFC4EF1EE7A4AB154ADF19EC01,10
40F2E9AFC5011EE7AEC4A370B005655C,40F2E9AFC5011EE7AEC4A3700908055C,40F2E9AFC5011EE7AEC4A36C10E7E55C,1000,EA,6545,5500,1045,JPY,42F2E9AFC4EF1EE7A4AB154ADF1AEC01,10
40F2E9AFC5011EE7AEC4A370B005855C,40F2E9AFC5011EE7AEC4A3700908055C,40F2E9AFC5011EE7AEC4A36C10E8055C,3000,EA,10353,8700,1653,EUR,42F2E9AFC4EF1EE7A4AB154ADF1B0C01,20
40F2E9AFC5011EE7AEC4A370B005A55C,40F2E9AFC5011EE7AEC4A3700908055C,40F2E9AFC5011EE7AEC4A36C10E8255C,3000,EA,12138,10200,1938,MXN,42F2E9AFC4EF1EE7A4AB154ADF1B2C01,30
40F2E9AFC5011EE7AEC4A370B005C55C,40F2E9AFC5011EE7AEC4A3700908055C,40F2E9AFC5011EE7AEC4A36C10E8455C,1000,EA,3558,2990,568,ARS,42F2E9AFC4EF1EE7A4AB154ADF1B4C01,40
40F2E9AFC5011EE7AEC4A370B005E55C,40F2E9AFC5011EE7AEC4A3700908255C,40F2E9AFC5011EE7AEC4A36C10E8655C,2000,EA,2.28,1.91,36328,EUR,42F2E9AFC4EF1EE7A4AB154ADF148C01,10
40F2E9AFC5011EE7AEC4A370B006055C,40F2E9AFC5011EE7AEC4A3700908255C,40F2E9AFC5011EE7AEC4A36C10E8855C,2000,EA,2.97,2.5,47462,EUR,42F2E9AFC4EF1EE7A4AB154ADF14AC01,20
40F2E9AFC5011EE7AEC4A370B006255C,40F2E9AFC5011EE7AEC4A3700908255C,40F2E9AFC5011EE7AEC4A36C10E8A55C,2000,EA,3.74,3.14,59660,USD,42F2E9AFC4EF1EE7A4AB154ADF14CC01,30
40F2E9AFC5011EE7AEC4A370B006455C,40F2E9AFC5011EE7AEC4A3700908255C,40F2E9AFC5011EE7AEC4A36C10E8C55C,3000,EA,5.89,4.95,94050,EUR,42F2E9AFC4EF1EE7A4AB154ADF14EC01,40
40F2E9AFC5011EE7AEC4A370B006655C,40F2E9AFC5011EE7AEC4A3700908255C,40F2E9AFC5011EE7AEC4A36C10E8E55C,2000,EA,71162,59800,11362,USD,42F2E9AFC4EF1EE7A4AB154ADF150C01,50
40F2E9AFC5011EE7AEC4A370B006855C,40F2E9AFC5011EE7AEC4A3700908255C,40F2E9AFC5011EE7AEC4A36C10E9055C,2000,EA,4.76,4,75962,EUR,42F2E9AFC4EF1EE7A4AB154ADF152C01,60
40F2E9AFC5011EE7AEC4A370B006A55C,40F2E9AFC5011EE7AEC4A3700908255C,40F2E9AFC5011EE7AEC4A36C10E9255C,1000,EA,98770,83000,15770,EUR,42F2E9AFC4EF1EE7A4AB154ADF16AC01,70
40F2E9AFC5011EE7AEC4A370B006C55C,40F2E9AFC5011EE7AEC4A3700908255C,40F2E9AFC5011EE7AEC4A36C10E9455C,2000,EA,1.17,98000,18620,ARS,42F2E9AFC4EF1EE7A4AB154ADF16CC01,80
40F2E9AFC5011EE7AEC4A370B006E55C,40F2E9AFC5011EE7AEC4A3700908255C,40F2E9AFC5011EE7AEC4A36C10E9655C,3000,EA,1.25,1.05,19893,EUR,42F2E9AFC4EF1EE7A4AB154ADF16EC01,90
40F2E9AFC5011EE7AEC4A370B007055C,40F2E9AFC5011EE7AEC4A3700908455C,40F2E9AFC5011EE7AEC4A36C10EA455C,2000,EA,1.02,86000,16340,CAD,42F2E9AFC4EF1EE7A4AB154ADF166C01,70
40F2E9AFC5011EE7AEC4A370B007255C,40F2E9AFC5011EE7AEC4A3700908455C,40F2E9AFC5011EE7AEC4A36C10EA255C,2000,EA,94962,79800,15162,USD,42F2E9AFC4EF1EE7A4AB154ADF164C01,60
40F2E9AFC5011EE7AEC4A370B007455C,40F2E9AFC5011EE7AEC4A3700908455C,40F2E9AFC5011EE7AEC4A36C10EA055C,3000,EA,1.23,1.04,19665,EUR,42F2E9AFC4EF1EE7A4AB154ADF162C01,50
40F2E9AFC5011EE7AEC4A370B007655C,40F2E9AFC5011EE7AEC4A3700908455C,40F2E9AFC5011EE7AEC4A36C10E9E55C,2000,EA,67830,57000,10830,GBP,42F2E9AFC4EF1EE7A4AB154ADF160C01,40
40F2E9AFC5011EE7AEC4A370B007855C,40F2E9AFC5011EE7AEC4A3700908455C,40F2E9AFC5011EE7AEC4A36C10E9C55C,2000,EA,24086,20240,3846,USD,42F2E9AFC4EF1EE7A4AB154ADF192C01,30
40F2E9AFC5011EE7AEC4A370B007A55C,40F2E9AFC5011EE7AEC4A3700908455C,40F2E9AFC5011EE7AEC4A36C10E9A55C,3000,EA,29167,24510,4657,ZAR,42F2E9AFC4EF1EE7A4AB154ADF190C01,20
40F2E9AFC5011EE7AEC4A370B007C55C,40F2E9AFC5011EE7AEC4A3700908455C,40F2E9AFC5011EE7AEC4A36C10E9855C,1000,EA,8437,7090,1347,ARS,42F2E9AFC4EF1EE7A4AB154ADF18EC01,10
40F2E9AFC5011EE7AEC4A370B007E55C,40F2E9AFC5011EE7AEC4A3700908655C,40F2E9AFC5011EE7AEC4A36C10EA655C,1000,EA,98770,83000,15770,EUR,42F2E9AFC4EF1EE7A4AB154ADF16AC01,10
40F2E9AFC5011EE7AEC4A370B008055C,40F2E9AFC5011EE7AEC4A3700908655C,40F2E9AFC5011EE7AEC4A36C10EA855C,2000,EA,1.17,98000,18620,ARS,42F2E9AFC4EF1EE7A4AB154ADF16CC01,20
40F2E9AFC5011EE7AEC4A370B008255C,40F2E9AFC5011EE7AEC4A3700908655C,40F2E9AFC5011EE7AEC4A36C10EAA55C,1000,EA,41531,34900,6631,EUR,42F2E9AFC4EF1EE7A4AB154ADF16EC01,30
40F2E9AFC5011EE7AEC4A370B008455C,40F2E9AFC5011EE7AEC4A3700908655C,40F2E9AFC5011EE7AEC4A36C10EAC55C,1000,EA,1059,890,169,USD,42F2E9AFC4EF1EE7A4AB154ADF1B6C01,40
40F2E9AFC5011EE7AEC4A370B008655C,40F2E9AFC5011EE7AEC4A3700908655C,40F2E9AFC5011EE7AEC4A36C10EAE55C,1000,EA,821,690,131,EUR,42F2E9AFC4EF1EE7A4AB154ADF1B8C01,50
40F2E9AFC5011EE7AEC4A370B008855C,40F2E9AFC5011EE7AEC4A3700908655C,40F2E9AFC5011EE7AEC4A36C10EB055C,3000,EA,13923,11700,2223,GBP,42F2E9AFC4EF1EE7A4AB154ADF1BAC01,60
40F2E9AFC5011EE7AEC4A370B008A55C,40F2E9AFC5011EE7AEC4A3700908855C,40F2E9AFC5011EE7AEC4A36C10EC255C,2000,EA,1664,1398,266,USD,42F2E9AFC4EF1EE7A4AB154ADF186C01,90
40F2E9AFC5011EE7AEC4A370B008C55C,40F2E9AFC5011EE7AEC4A3700908855C,40F2E9AFC5011EE7AEC4A36C10EC055C,3000,EA,9282,7800,1482,CHF,42F2E9AFC4EF1EE7A4AB154ADF184C01,80
40F2E9AFC5011EE7AEC4A370B008E55C,40F2E9AFC5011EE7AEC4A3700908855C,40F2E9AFC5011EE7AEC4A36C10EBE55C,2000,EA,3808,3200,608,CAD,42F2E9AFC4EF1EE7A4AB154ADF182C01,70
40F2E9AFC5011EE7AEC4A370B009055C,40F2E9AFC5011EE7AEC4A3700908855C,40F2E9AFC5011EE7AEC4A36C10EBC55C,1000,EA,1666,1400,266,BRL,42F2E9AFC4EF1EE7A4AB154ADF180C01,60
40F2E9AFC5011EE7AEC4A370B009255C,40F2E9AFC5011EE7AEC4A3700908855C,40F2E9AFC5011EE7AEC4A36C10EBA55C,2000,EA,2618,2200,418,ARS,42F2E9AFC4EF1EE7A4AB154ADF17EC01,50
40F2E9AFC5011EE7AEC4A370B009455C,40F2E9AFC5011EE7AEC4A3700908855C,40F2E9AFC5011EE7AEC4A36C10EB855C,3000,EA,21063,17700,3363,MXN,42F2E9AFC4EF1EE7A4AB154ADF1C2C01,40
40F2E9AFC5011EE7AEC4A370B009655C,40F2E9AFC5011EE7AEC4A3700908855C,40F2E9AFC5011EE7AEC4A36C10EB655C,1000,EA,5831,4900,931,CAD,42F2E9AFC4EF1EE7A4AB154ADF1C0C01,30
40F2E9AFC5011EE7AEC4A370B009855C,40F2E9AFC5011EE7AEC4A3700908855C,40F2E9AFC5011EE7AEC4A36C10EB455C,2000,EA,7378,6200,1178,USD,42F2E9AFC4EF1EE7A4AB154ADF1BEC01,20
40F2E9AFC5011EE7AEC4A370B009A55C,40F2E9AFC5011EE7AEC4A3700908855C,40F2E9AFC5011EE7AEC4A36C10EB255C,3000,EA,821,690,131,EUR,42F2E9AFC4EF1EE7A4AB154ADF1BCC01,10
40F2E9AFC5011EE7AEC4A370B009C55C,40F2E9AFC5011EE7AEC4A3700908A55C,40F2E9AFC5011EE7AEC4A36C10EC455C,2000,EA,16422,13800,2622,EUR,42F2E9AFC4EF1EE7A4AB154ADF1C4C01,10
40F2E9AFC5011EE7AEC4A370B009E55C,40F2E9AFC5011EE7AEC4A3700908A55C,40F2E9AFC5011EE7AEC4A36C10EC655C,1000,EA,4165,3500,665,ARS,42F2E9AFC4EF1EE7A4AB154ADF1C6C01,20
40F2E9AFC5011EE7AEC4A370B00A055C,40F2E9AFC5011EE7AEC4A3700908A55C,40F2E9AFC5011EE7AEC4A36C10EC855C,2000,EA,6902,5800,1102,EUR,42F2E9AFC4EF1EE7A4AB154ADF1C8C01,30
40F2E9AFC5011EE7AEC4A370B00A255C,40F2E9AFC5011EE7AEC4A3700908C55C,40F2E9AFC5011EE7AEC4A36C10ECA55C,1000,EA,10698,8990,1708,USD,42F2E9AFC4EF1EE7A4AB154ADF1A6C01,10
40F2E9AFC5011EE7AEC4A370B00A455C,40F2E9AFC5011EE7AEC4A3700908C55C,40F2E9AFC5011EE7AEC4A36C10ECC55C,2000,EA,7116,5980,1136,ARS,42F2E9AFC4EF1EE7A4AB154ADF1B4C01,20
40F2E9AFC5011EE7AEC4A370B00A655C,40F2E9AFC5011EE7AEC4A3700908E55C,40F2E9AFC5011EE7AEC4A36C10ED455C,2000,EA,18326,15400,2926,EUR,42F2E9AFC4EF1EE7A4AB154ADF1ACC01,40
40F2E9AFC5011EE7AEC4A370B00A855C,40F2E9AFC5011EE7AEC4A3700908E55C,40F2E9AFC5011EE7AEC4A36C10ED255C,1000,EA,8211,6900,1311,USD,42F2E9AFC4EF1EE7A4AB154ADF1AAC01,30
40F2E9AFC5011EE7AEC4A370B00AA55C,40F2E9AFC5011EE7AEC4A3700908E55C,40F2E9AFC5011EE7AEC4A36C10ED055C,3000,EA,28524,23970,4554,EUR,42F2E9AFC4EF1EE7A4AB154ADF1A8C01,20
40F2E9AFC5011EE7AEC4A370B00AC55C,40F2E9AFC5011EE7AEC4A3700908E55C,40F2E9AFC5011EE7AEC4A36C10ECE55C,3000,EA,32094,26970,5124,USD,42F2E9AFC4EF1EE7A4AB154ADF1A6C01,10
40F2E9AFC5011EE7AEC4A370B00AE55C,40F2E9AFC5011EE7AEC4A3700909055C,40F2E9AFC5011EE7AEC4A36C10ED655C,3000,EA,25311,21270,4041,ARS,42F2E9AFC4EF1EE7A4AB154ADF18EC01,10
40F2E9AFC5011EE7AEC4A370B00B055C,40F2E9AFC5011EE7AEC4A3700909055C,40F2E9AFC5011EE7AEC4A36C10ED855C,1000,EA,9722,8170,1552,ZAR,42F2E9AFC4EF1EE7A4AB154ADF190C01,20
40F2E9AFC5011EE7AEC4A370B00B255C,40F2E9AFC5011EE7AEC4A3700909055C,40F2E9AFC5011EE7AEC4A36C10EDA55C,3000,EA,36128,30360,5768,USD,42F2E9AFC4EF1EE7A4AB154ADF192C01,30
40F2E9AFC5011EE7AEC4A370B00B455C,40F2E9AFC5011EE7AEC4A3700909055C,40F2E9AFC5011EE7AEC4A36C10EDC55C,3000,EA,5.11,4.29,81510,RUB,42F2E9AFC4EF1EE7A4AB154ADF1CAC01,40
40F2E9AFC5011EE7AEC4A370B00B655C,40F2E9AFC5011EE7AEC4A3700909055C,40F2E9AFC5011EE7AEC4A36C10EDE55C,1000,EA,2737,2300,437,USD,42F2E9AFC4EF1EE7A4AB154ADF1CCC01,50
40F2E9AFC5011EE7AEC4A370B00B855C,40F2E9AFC5011EE7AEC4A3700909255C,40F2E9AFC5011EE7AEC4A36C10EF055C,2000,EA,9282,7800,1482,GBP,42F2E9AFC4EF1EE7A4AB154ADF1BAC01,90
40F2E9AFC5011EE7AEC4A370B00BA55C,40F2E9AFC5011EE7AEC4A3700909255C,40F2E9AFC5011EE7AEC4A36C10EEE55C,3000,EA,2463,2070,393,EUR,42F2E9AFC4EF1EE7A4AB154ADF1B8C01,80
40F2E9AFC5011EE7AEC4A370B00BC55C,40F2E9AFC5011EE7AEC4A3700909255C,40F2E9AFC5011EE7AEC4A36C10EEC55C,2000,EA,2118,1780,338,USD,42F2E9AFC4EF1EE7A4AB154ADF1B6C01,70
40F2E9AFC5011EE7AEC4A370B00BE55C,40F2E9AFC5011EE7AEC4A3700909255C,40F2E9AFC5011EE7AEC4A36C10EEA55C,1000,EA,5355,4500,855,EUR,42F2E9AFC4EF1EE7A4AB154ADF1A4C01,60
40F2E9AFC5011EE7AEC4A370B00C055C,40F2E9AFC5011EE7AEC4A3700909255C,40F2E9AFC5011EE7AEC4A36C10EE855C,1000,EA,3094,2600,494,EUR,42F2E9AFC4EF1EE7A4AB154ADF1A2C01,50
40F2E9AFC5011EE7AEC4A370B00C255C,40F2E9AFC5011EE7AEC4A3700909255C,40F2E9AFC5011EE7AEC4A36C10EE655C,2000,EA,59.5,50,9.5,EUR,42F2E9AFC4EF1EE7A4AB154ADF1D4C01,40
40F2E9AFC5011EE7AEC4A370B00C455C,40F2E9AFC5011EE7AEC4A3700909255C,40F2E9AFC5011EE7AEC4A36C10EE455C,2000,EA,35.7,30,5.7,JPY,42F2E9AFC4EF1EE7A4AB154ADF1D2C01,30
40F2E9AFC5011EE7AEC4A370B00C655C,40F2E9AFC5011EE7AEC4A3700909255C,40F2E9AFC5011EE7AEC4A36C10EE255C,2000,EA,11.9,10,1.9,EUR,42F2E9AFC4EF1EE7A4AB154ADF1D0C01,20
40F2E9AFC5011EE7AEC4A370B00C855C,40F2E9AFC5011EE7AEC4A3700909255C,40F2E9AFC5011EE7AEC4A36C10EE055C,2000,EA,5.71,4.8,91162,EUR,42F2E9AFC4EF1EE7A4AB154ADF1CEC01,10
40F2E9AFC5011EE7AEC4A370B00CA55C,40F2E9AFC5011EE7AEC4A3700909455C,40F2E9AFC5011EE7AEC4A36C10EF255C,2000,EA,3332,2800,532,BRL,42F2E9AFC4EF1EE7A4AB154ADF180C01,10
40F2E9AFC5011EE7AEC4A370B00CC55C,40F2E9AFC5011EE7AEC4A3700909455C,40F2E9AFC5011EE7AEC4A36C10EF455C,1000,EA,1904,1600,304,CAD,42F2E9AFC4EF1EE7A4AB154ADF182C01,20
40F2E9AFC5011EE7AEC4A370B00CE55C,40F2E9AFC5011EE7AEC4A3700909455C,40F2E9AFC5011EE7AEC4A36C10EF655C,2000,EA,6188,5200,988,CHF,42F2E9AFC4EF1EE7A4AB154ADF184C01,30
40F2E9AFC5011EE7AEC4A370B00D055C,40F2E9AFC5011EE7AEC4A3700909655C,40F2E9AFC5011EE7AEC4A36C10EF855C,3000,EA,24633,20700,3933,USD,42F2E9AFC4EF1EE7A4AB154ADF1AAC01,10
40F2E9AFC5011EE7AEC4A370B00D255C,40F2E9AFC5011EE7AEC4A3700909655C,40F2E9AFC5011EE7AEC4A36C10EFA55C,3000,EA,27489,23100,4389,EUR,42F2E9AFC4EF1EE7A4AB154ADF1ACC01,20
40F2E9AFC5011EE7AEC4A370B00D455C,40F2E9AFC5011EE7AEC4A3700909855C,40F2E9AFC5011EE7AEC4A36C10F0255C,2000,EA,7116,5980,1136,ARS,42F2E9AFC4EF1EE7A4AB154ADF1B4C01,40
40F2E9AFC5011EE7AEC4A370B00D655C,40F2E9AFC5011EE7AEC4A3700909855C,40F2E9AFC5011EE7AEC4A36C10F0055C,1000,EA,4046,3400,646,MXN,42F2E9AFC4EF1EE7A4AB154ADF1B2C01,30
40F2E9AFC5011EE7AEC4A370B00D855C,40F2E9AFC5011EE7AEC4A3700909855C,40F2E9AFC5011EE7AEC4A36C10EFE55C,3000,EA,10353,8700,1653,EUR,42F2E9AFC4EF1EE7A4AB154ADF1B0C01,20
40F2E9AFC5011EE7AEC4A370B00DA55C,40F2E9AFC5011EE7AEC4A3700909855C,40F2E9AFC5011EE7AEC4A36C10EFC55C,3000,EA,19635,16500,3135,JPY,42F2E9AFC4EF1EE7A4AB154ADF1AEC01,10
40F2E9AFC5011EE7AEC4A370B00DC55C,40F2E9AFC5011EE7AEC4A3700909A55C,40F2E9AFC5011EE7AEC4A36C10F0455C,3000,EA,21063,17700,3363,MXN,42F2E9AFC4EF1EE7A4AB154ADF1C2C01,10
40F2E9AFC5011EE7AEC4A370B00DE55C,40F2E9AFC5011EE7AEC4A3700909A55C,40F2E9AFC5011EE7AEC4A36C10F0655C,3000,EA,24633,20700,3933,EUR,42F2E9AFC4EF1EE7A4AB154ADF1C4C01,20
40F2E9AFC5011EE7AEC4A370B00E055C,40F2E9AFC5011EE7AEC4A3700909A55C,40F2E9AFC5011EE7AEC4A36C10F0855C,3000,EA,12495,10500,1995,ARS,42F2E9AFC4EF1EE7A4AB154ADF1C6C01,30
40F2E9AFC5011EE7AEC4A370B00E255C,40F2E9AFC5011EE7AEC4A3700909A55C,40F2E9AFC5011EE7AEC4A36C10F0A55C,3000,EA,10353,8700,1653,EUR,42F2E9AFC4EF1EE7A4AB154ADF1C8C01,40
40F2E9AFC5011EE7AEC4A370B00E455C,40F2E9AFC5011EE7AEC4A3700909A55C,40F2E9AFC5011EE7AEC4A36C10F0C55C,1000,EA,1.14,95600,18164,EUR,42F2E9AFC4EF1EE7A4AB154ADF148C01,50
40F2E9AFC5011EE7AEC4A370B00E655C,40F2E9AFC5011EE7AEC4A3700909A55C,40F2E9AFC5011EE7AEC4A36C10F0E55C,2000,EA,2.97,2.5,47462,EUR,42F2E9AFC4EF1EE7A4AB154ADF14AC01,60
40F2E9AFC5011EE7AEC4A370B00E855C,40F2E9AFC5011EE7AEC4A3700909A55C,40F2E9AFC5011EE7AEC4A36C10F1055C,1000,EA,1.87,1.57,29830,USD,42F2E9AFC4EF1EE7A4AB154ADF14CC01,70
40F2E9AFC5011EE7AEC4A370B00EA55C,40F2E9AFC5011EE7AEC4A3700909A55C,40F2E9AFC5011EE7AEC4A36C10F1255C,2000,EA,3.93,3.3,62700,EUR,42F2E9AFC4EF1EE7A4AB154ADF14EC01,80
40F2E9AFC5011EE7AEC4A370B00EC55C,40F2E9AFC5011EE7AEC4A3700909C55C,40F2E9AFC5011EE7AEC4A36C10F2655C,3000,EA,1.23,1.04,19665,EUR,42F2E9AFC4EF1EE7A4AB154ADF162C01,100
40F2E9AFC5011EE7AEC4A370B00EE55C,40F2E9AFC5011EE7AEC4A3700909C55C,40F2E9AFC5011EE7AEC4A36C10F2455C,3000,EA,1.02,85500,16245,GBP,42F2E9AFC4EF1EE7A4AB154ADF160C01,90
40F2E9AFC5011EE7AEC4A370B00F055C,40F2E9AFC5011EE7AEC4A3700909C55C,40F2E9AFC5011EE7AEC4A36C10F2255C,2000,EA,54740,46000,8740,EUR,42F2E9AFC4EF1EE7A4AB154ADF15EC01,80
40F2E9AFC5011EE7AEC4A370B00F255C,40F2E9AFC5011EE7AEC4A3700909C55C,40F2E9AFC5011EE7AEC4A36C10F2055C,2000,EA,5.47,4.6,87362,JPY,42F2E9AFC4EF1EE7A4AB154ADF154C01,70
40F2E9AFC5011EE7AEC4A370B00F455C,40F2E9AFC5011EE7AEC4A3700909C55C,40F2E9AFC5011EE7AEC4A36C10F1E55C,2000,EA,4.76,4,75962,EUR,42F2E9AFC4EF1EE7A4AB154ADF152C01,60
40F2E9AFC5011EE7AEC4A370B00F655C,40F2E9AFC5011EE7AEC4A3700909C55C,40F2E9AFC5011EE7AEC4A36C10F1C55C,3000,EA,1.07,89700,17043,USD,42F2E9AFC4EF1EE7A4AB154ADF150C01,50
40F2E9AFC5011EE7AEC4A370B00F855C,40F2E9AFC5011EE7AEC4A3700909C55C,40F2E9AFC5011EE7AEC4A36C10F1A55C,2000,EA,3.93,3.3,62700,EUR,42F2E9AFC4EF1EE7A4AB154ADF14EC01,40
40F2E9AFC5011EE7AEC4A370B00FA55C,40F2E9AFC5011EE7AEC4A3700909C55C,40F2E9AFC5011EE7AEC4A36C10F1855C,2000,EA,3.74,3.14,59660,USD,42F2E9AFC4EF1EE7A4AB154ADF14CC01,30
40F2E9AFC5011EE7AEC4A370B00FC55C,40F2E9AFC5011EE7AEC4A3700909C55C,40F2E9AFC5011EE7AEC4A36C10F1655C,2000,EA,2.97,2.5,47462,EUR,42F2E9AFC4EF1EE7A4AB154ADF14AC01,20
40F2E9AFC5011EE7AEC4A370B00FE55C,40F2E9AFC5011EE7AEC4A3700909C55C,40F2E9AFC5011EE7AEC4A36C10F1455C,1000,EA,1.14,95600,18164,EUR,42F2E9AFC4EF1EE7A4AB154ADF148C01,10
40F2E9AFC5011EE7AEC4A370B010055C,40F2E9AFC5011EE7AEC4A3700909E55C,40F2E9AFC5011EE7AEC4A36C10F3A55C,3000,EA,1.83,1.54,29184,USD,42F2E9AFC4EF1EE7A4AB154ADF15CC01,100
