NODE_KEY,PO_ID,NOTE_GUID,PARTNER_GUID_NODE_KEY,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT,LIFECYCLE_STATUS,ORDERING_STATUS,INVOICING_STATUS
C5780EA698D71EDE8CB716BD0B7CC255,300018926,C5780EA698D71EDE8CB716B9DA1C0255,C5780EA698D71EDE8CB712767C9B4254,EUR,6282.82,5279.68,1003.14,N,,
C5780EA698D71EDE8CB716BD0B7CE255,300018927,C5780EA698D71EDE8CB716B9DA1C2255,C5780EA698D71EDE8CB712767CA02254,EUR,12603.29,10591.00,2012.29,N,,
C5780EA698D71EDE8CB716BD0B7D0255,300018928,C5780EA698D71EDE8CB716B9DA1C4255,C5780EA698D71EDE8CB712767C9D2254,EUR,6178.48,5192.00,986.48,N,,
C5780EA698D71EDE8CB716BD0B7D2255,300018929,C5780EA698D71EDE8CB716B9DA1C6255,C5780EA698D71EDE8CB712767C9D6254,EUR,7191.17,6043.00,1148.17,N,,
C5780EA698D71EDE8CB716BD0B7D4255,300018930,C5780EA698D71EDE8CB716B9DA1C8255,C5780EA698D71EDE8CB712767C9E4254,EUR,19331.55,16245.00,3086.55,N,,
C5780EA698D71EDE8CB716BD0B7D6255,300018931,C5780EA698D71EDE8CB716B9DA1CA255,C5780EA698D71EDE8CB712767C9E2254,EUR,3297.49,2771.00,526.49,N,,
C5780EA698D71EDE8CB716BD0B7D8255,300018932,C5780EA698D71EDE8CB716B9DA1CC255,C5780EA698D71EDE8CB712767C9C0254,EUR,1463.58,1229.90,233.68,N,,
C5780EA698D71EDE8CB716BD0B7DA255,300018933,C5780EA698D71EDE8CB716B9DA1CE255,C5780EA698D71EDE8CB712767C9B8254,EUR,7892.07,6631.99,1260.08,N,,
C5780EA698D71EDE8CB716BD0B7DC255,300018934,C5780EA698D71EDE8CB716B9DA1D0255,C5780EA698D71EDE8CB712767C9EE254,EUR,5115.77,4298.97,816.80,N,,
C5780EA698D71EDE8CB716BD0B7DE255,300018935,C5780EA698D71EDE8CB716B9DA1D2255,C5780EA698D71EDE8CB712767C9F2254,EUR,521.22,438.00,83.22,N,,
C5780EA698D71EDE8CB716BD0B7E0255,300018936,C5780EA698D71EDE8CB716B9DA1D4255,C5780EA698D71EDE8CB712767C9E2254,EUR,3297.49,2771.00,526.49,N,,
C5780EA698D71EDE8CB716BD0B7E2255,300018937,C5780EA698D71EDE8CB716B9DA1D6255,C5780EA698D71EDE8CB712767CA04254,EUR,7775.46,6534.00,1241.46,N,,
C5780EA698D71EDE8CB716BD0B7E4255,300018938,C5780EA698D71EDE8CB716B9DA1D8255,C5780EA698D71EDE8CB712767C9EC254,EUR,5234.80,4398.99,835.81,N,,
C5780EA698D71EDE8CB716BD0B7E6255,300018939,C5780EA698D71EDE8CB716B9DA1DA255,C5780EA698D71EDE8CB712767CA04254,EUR,24302.18,20422.00,3880.18,N,,
C5780EA698D71EDE8CB716BD0B7E8255,300018940,C5780EA698D71EDE8CB716B9DA1DC255,C5780EA698D71EDE8CB712767C9C2254,EUR,5007.75,4208.20,799.55,N,,
C5780EA698D71EDE8CB716BD0B7EA255,300018941,C5780EA698D71EDE8CB716B9DA1DE255,C5780EA698D71EDE8CB712767C9CC254,EUR,3653.30,3070.00,583.30,N,,
C5780EA698D71EDE8CB716BD0B7EC255,300018942,C5780EA698D71EDE8CB716B9DA1E0255,C5780EA698D71EDE8CB712767C9C2254,EUR,4074.08,3423.60,650.48,N,,
C5780EA698D71EDE8CB716BD0B7EE255,300018943,C5780EA698D71EDE8CB716B9DA1E2255,C5780EA698D71EDE8CB712767C9EA254,EUR,4696.93,3947.00,749.93,N,,
C5780EA698D71EDE8CB716BD0B7F0255,300018944,C5780EA698D71EDE8CB716B9DA1E4255,C5780EA698D71EDE8CB712767C9B8254,EUR,8509.64,7150.96,1358.68,N,,
C5780EA698D71EDE8CB716BD0B7F2255,300018945,C5780EA698D71EDE8CB716B9DA1E6255,C5780EA698D71EDE8CB712767C9C6254,EUR,6436.71,5409.00,1027.71,N,,
C5780EA698D71EDE8CB716BD0B7F4255,300018946,C5780EA698D71EDE8CB716B9DA1E8255,C5780EA698D71EDE8CB712767C9E8254,EUR,2942.87,2473.00,469.87,N,,
C5780EA698D71EDE8CB716BD0B7F6255,300018947,C5780EA698D71EDE8CB716B9DA1EA255,C5780EA698D71EDE8CB712767C9EC254,EUR,8509.67,7150.98,1358.69,N,,
C5780EA698D71EDE8CB716BD0B7F8255,300018948,C5780EA698D71EDE8CB716B9DA1EC255,C5780EA698D71EDE8CB712767C9D2254,EUR,6053.53,5087.00,966.53,N,,
C5780EA698D71EDE8CB716BD0B7FA255,300018949,C5780EA698D71EDE8CB716B9DA1EE255,C5780EA698D71EDE8CB712767CA00254,EUR,1113.84,936.00,177.84,N,,
C5780EA698D71EDE8CB716BD0B7FC255,300018950,C5780EA698D71EDE8CB716B9DA1F0255,C5780EA698D71EDE8CB712767C9F0254,EUR,660.40,554.95,105.45,N,,
C5780EA698D71EDE8CB716BD0B7FE255,300018951,C5780EA698D71EDE8CB716B9DA1F2255,C5780EA698D71EDE8CB712767C9C6254,EUR,4676.70,3930.00,746.70,N,,
C5780EA698D71EDE8CB716BD0B800255,300018952,C5780EA698D71EDE8CB716B9DA1F4255,C5780EA698D71EDE8CB712767C9EE254,EUR,7771.81,6530.93,1240.88,N,,
C5780EA698D71EDE8CB716BD0B802255,300018953,C5780EA698D71EDE8CB716B9DA1F6255,C5780EA698D71EDE8CB712767C9B2254,EUR,11816.17,9929.55,1886.62,N,,
C5780EA698D71EDE8CB716BD0B804255,300018954,C5780EA698D71EDE8CB716B9DA1F8255,C5780EA698D71EDE8CB712767CA02254,EUR,4523.19,3801.00,722.19,N,,
C5780EA698D71EDE8CB716BD0B806255,300018955,C5780EA698D71EDE8CB716B9DA1FA255,C5780EA698D71EDE8CB712767C9E6254,EUR,9935.31,8349.00,1586.31,N,,
C5780EA698D71EDE8CB716BD0B808255,300018956,C5780EA698D71EDE8CB716B9DA1FC255,C5780EA698D71EDE8CB712767C9BC254,EUR,3982.93,3347.00,635.93,N,,
C5780EA698D71EDE8CB716BD0B80A255,300018957,C5780EA698D71EDE8CB716B9DA1FE255,C5780EA698D71EDE8CB712767C9DA254,EUR,3259.41,2739.00,520.41,N,,
C5780EA698D71EDE8CB716BD0B80C255,300018958,C5780EA698D71EDE8CB716B9DA200255,C5780EA698D71EDE8CB712767C9E8254,EUR,4249.49,3571.00,678.49,N,,
C5780EA698D71EDE8CB716BD0B80E255,300018959,C5780EA698D71EDE8CB716B9DA202255,C5780EA698D71EDE8CB712767C9D6254,EUR,7539.84,6336.00,1203.84,N,,
C5780EA698D71EDE8CB716BD0B810255,300018960,C5780EA698D71EDE8CB716B9DA204255,C5780EA698D71EDE8CB712767C9BC254,EUR,11506.11,9669.00,1837.11,N,,
C5780EA698D71EDE8CB716BD0B812255,300018961,C5780EA698D71EDE8CB716B9DA206255,C5780EA698D71EDE8CB712767C9D6254,EUR,3752.07,3153.00,599.07,N,,
C5780EA698D71EDE8CB716BD0B814255,300018962,C5780EA698D71EDE8CB716B9DA208255,C5780EA698D71EDE8CB712767C9D6254,EUR,549.78,462.00,87.78,N,,
C5780EA698D71EDE8CB716BD0B816255,300018963,C5780EA698D71EDE8CB716B9DA20A255,C5780EA698D71EDE8CB712767C9C4254,EUR,2343.94,1969.70,374.24,N,,
C5780EA698D71EDE8CB716BD0B818255,300018964,C5780EA698D71EDE8CB716B9DA20C255,C5780EA698D71EDE8CB712767C9B0254,EUR,6298.57,5292.92,1005.65,N,,
C5780EA698D71EDE8CB716BD0B81A255,300018965,C5780EA698D71EDE8CB716B9DA20E255,C5780EA698D71EDE8CB712767C9F8254,EUR,3510.75,2950.20,560.55,N,,
C5780EA698D71EDE8CB716BD0B81C255,300018966,C5780EA698D71EDE8CB716B9DA210255,C5780EA698D71EDE8CB712767C9D0254,EUR,11738.16,9864.00,1874.16,N,,
C5780EA698D71EDE8CB716BD0B81E255,300018967,C5780EA698D71EDE8CB716B9DA212255,C5780EA698D71EDE8CB712767C9E4254,EUR,13258.98,11142.00,2116.98,N,,
C5780EA698D71EDE8CB716BD0B820255,300018968,C5780EA698D71EDE8CB716B9DA214255,C5780EA698D71EDE8CB712767C9BA254,EUR,16561.23,13917.00,2644.23,N,,
C5780EA698D71EDE8CB716BD0B822255,300018969,C5780EA698D71EDE8CB716B9DA216255,C5780EA698D71EDE8CB712767C9D2254,EUR,3422.44,2876.00,546.44,N,,
C5780EA698D71EDE8CB716BD0B824255,300018970,C5780EA698D71EDE8CB716B9DA218255,C5780EA698D71EDE8CB712767C9E6254,EUR,8745.31,7349.00,1396.31,N,,
C5780EA698D71EDE8CB716BD0B826255,300018971,C5780EA698D71EDE8CB716B9DA21A255,C5780EA698D71EDE8CB712767C9B2254,EUR,5961.53,5009.69,951.84,N,,
C5780EA698D71EDE8CB716BD0B828255,300018972,C5780EA698D71EDE8CB716B9DA21C255,C5780EA698D71EDE8CB712767C9BA254,EUR,31419.57,26403.00,5016.57,N,,
C5780EA698D71EDE8CB716BD0B82A255,300018973,C5780EA698D71EDE8CB716B9DA21E255,C5780EA698D71EDE8CB712767C9D0254,EUR,7450.59,6261.00,1189.59,N,,
C5780EA698D71EDE8CB716BD0B82C255,300018974,C5780EA698D71EDE8CB716B9DA220255,C5780EA698D71EDE8CB712767C9D0254,EUR,3803.24,3196.00,607.24,N,,
C5780EA698D71EDE8CB716BD0B82E255,300018975,C5780EA698D71EDE8CB716B9DA222255,C5780EA698D71EDE8CB712767C9EE254,EUR,7134.01,5994.96,1139.05,N,,
C5780EA698D71EDE8CB716BD0B830255,300018976,C5780EA698D71EDE8CB716B9DA224255,C5780EA698D71EDE8CB712767C9B8254,EUR,8212.15,6900.97,1311.18,N,,
C5780EA698D71EDE8CB716BD0B832255,300018977,C5780EA698D71EDE8CB716B9DA226255,C5780EA698D71EDE8CB712767C9D4254,EUR,3257.03,2737.00,520.03,N,,
C5780EA698D71EDE8CB716BD0B834255,300018978,C5780EA698D71EDE8CB716B9DA228255,C5780EA698D71EDE8CB712767CA00254,EUR,2645.37,2223.00,422.37,N,,
C5780EA698D71EDE8CB716BD0B836255,300018979,C5780EA698D71EDE8CB716B9DA22A255,C5780EA698D71EDE8CB712767CA02254,EUR,7022.19,5901.00,1121.19,N,,
C5780EA698D71EDE8CB716BD0B838255,300018980,C5780EA698D71EDE8CB716B9DA22C255,C5780EA698D71EDE8CB712767C9D8254,EUR,7650.51,6429.00,1221.51,N,,
C5780EA698D71EDE8CB716BD0B83A255,300018981,C5780EA698D71EDE8CB716B9DA22E255,C5780EA698D71EDE8CB712767C9B2254,EUR,3986.25,3349.79,636.46,N,,
C5780EA698D71EDE8CB716BD0B83C255,300018982,C5780EA698D71EDE8CB716B9DA230255,C5780EA698D71EDE8CB712767C9CA254,EUR,3778.25,3175.00,603.25,N,,
C5780EA698D71EDE8CB716BD0B83E255,300018983,C5780EA698D71EDE8CB716B9DA232255,C5780EA698D71EDE8CB712767C9C0254,EUR,9599.61,8066.90,1532.71,N,,
C5780EA698D71EDE8CB716BD0B840255,300018984,C5780EA698D71EDE8CB716B9DA234255,C5780EA698D71EDE8CB712767C9E2254,EUR,9859.15,8285.00,1574.15,N,,
C5780EA698D71EDE8CB716BD0B842255,300018985,C5780EA698D71EDE8CB716B9DA236255,C5780EA698D71EDE8CB712767C9C4254,EUR,7388.11,6208.50,1179.61,N,,
C5780EA698D71EDE8CB716BD0B844255,300018986,C5780EA698D71EDE8CB716B9DA238255,C5780EA698D71EDE8CB712767CA00254,EUR,819.91,689.00,130.91,N,,
C5780EA698D71EDE8CB716BD0B846255,300018987,C5780EA698D71EDE8CB716B9DA23A255,C5780EA698D71EDE8CB712767C9BC254,EUR,5922.63,4977.00,945.63,N,,
C5780EA698D71EDE8CB716BD0B848255,300018988,C5780EA698D71EDE8CB716B9DA23C255,C5780EA698D71EDE8CB712767C9E6254,EUR,5696.53,4787.00,909.53,N,,
C5780EA698D71EDE8CB716BD0B84A255,300018989,C5780EA698D71EDE8CB716B9DA23E255,C5780EA698D71EDE8CB712767C9D8254,EUR,9157.05,7695.00,1462.05,N,,
C5780EA698D71EDE8CB716BD0B84C255,300018990,C5780EA698D71EDE8CB716B9DA240255,C5780EA698D71EDE8CB712767C9FE254,EUR,4934.93,4147.00,787.93,N,,
C5780EA698D71EDE8CB716BD0B84E255,300018991,C5780EA698D71EDE8CB716B9DA242255,C5780EA698D71EDE8CB712767C9FE254,EUR,4934.93,4147.00,787.93,N,,
C5780EA698D71EDE8CB716BD0B850255,300018992,C5780EA698D71EDE8CB716B9DA244255,C5780EA698D71EDE8CB712767C9F8254,EUR,2234.12,1877.40,356.72,N,,
C5780EA698D71EDE8CB716BD0B852255,300018993,C5780EA698D71EDE8CB716B9DA246255,C5780EA698D71EDE8CB712767C9D2254,EUR,4928.98,4142.00,786.98,N,,
C5780EA698D71EDE8CB716BD0B854255,300018994,C5780EA698D71EDE8CB716B9DA248255,C5780EA698D71EDE8CB712767C9B6254,EUR,2646.53,2223.97,422.56,N,,
C5780EA698D71EDE8CB716BD0B856255,300018995,C5780EA698D71EDE8CB716B9DA24A255,C5780EA698D71EDE8CB712767C9F6254,EUR,3527.05,2963.90,563.15,N,,
C5780EA698D71EDE8CB716BD0B858255,300018996,C5780EA698D71EDE8CB716B9DA24C255,C5780EA698D71EDE8CB712767C9B8254,EUR,3546.16,2979.97,566.19,N,,
C5780EA698D71EDE8CB716BD0B85A255,300018997,C5780EA698D71EDE8CB716B9DA24E255,C5780EA698D71EDE8CB712767C9E8254,EUR,6539.05,5495.00,1044.05,N,,
C5780EA698D71EDE8CB716BD0B85C255,300018998,C5780EA698D71EDE8CB716B9DA250255,C5780EA698D71EDE8CB712767C9E8254,EUR,3340.33,2807.00,533.33,N,,
C5780EA698D71EDE8CB716BD0B85E255,300018999,C5780EA698D71EDE8CB716B9DA252255,C5780EA698D71EDE8CB712767C9C8254,EUR,3680.19,3092.60,587.59,N,,
C5780EA698D71EDE8CB716BD0B860255,300019000,C5780EA698D71EDE8CB716B9DA254255,C5780EA698D71EDE8CB712767C9E6254,EUR,8745.31,7349.00,1396.31,N,,
C5780EA698D71EDE8CB716BD0B862255,300019001,C5780EA698D71EDE8CB716B9DA256255,C5780EA698D71EDE8CB712767C9FC254,EUR,828.24,696.00,132.24,N,,
C5780EA698D71EDE8CB716BD0B864255,300019002,C5780EA698D71EDE8CB716B9DA258255,C5780EA698D71EDE8CB712767C9F2254,EUR,584.29,491.00,93.29,N,,
C5780EA698D71EDE8CB716BD0B866255,300019003,C5780EA698D71EDE8CB716B9DA25A255,C5780EA698D71EDE8CB712767C9FA254,EUR,1765.88,1483.93,281.95,N,,
C5780EA698D71EDE8CB716BD0B868255,300019004,C5780EA698D71EDE8CB716B9DA25C255,C5780EA698D71EDE8CB712767C9B4254,EUR,8246.32,6929.68,1316.64,N,,
C5780EA698D71EDE8CB716BD0B86A255,300019005,C5780EA698D71EDE8CB716B9DA25E255,C5780EA698D71EDE8CB712767C9F8254,EUR,2992.86,2515.00,477.86,N,,
C5780EA698D71EDE8CB716BD0B86C255,300019006,C5780EA698D71EDE8CB716B9DA260255,C5780EA698D71EDE8CB712767C9F6254,EUR,1520.46,1277.70,242.76,N,,
C5780EA698D71EDE8CB716BD0B86E255,300019007,C5780EA698D71EDE8CB716B9DA262255,C5780EA698D71EDE8CB712767C9F6254,EUR,808.84,679.70,129.14,N,,
C5780EA698D71EDE8CB716BD0B870255,300019008,C5780EA698D71EDE8CB716B9DA264255,C5780EA698D71EDE8CB712767C9D4254,EUR,2203.88,1852.00,351.88,N,,
C5780EA698D71EDE8CB716BD0B872255,300019009,C5780EA698D71EDE8CB716B9DA266255,C5780EA698D71EDE8CB712767C9D8254,EUR,7187.60,6040.00,1147.60,N,,
C5780EA698D71EDE8CB716BD0B874255,300019010,C5780EA698D71EDE8CB716B9DA268255,C5780EA698D71EDE8CB712767CA00254,EUR,3001.18,2522.00,479.18,N,,
C5780EA698D71EDE8CB716BD0B876255,300019011,C5780EA698D71EDE8CB716B9DA26A255,C5780EA698D71EDE8CB712767C9B0254,EUR,3090.42,2596.99,493.43,N,,
C5780EA698D71EDE8CB716BD0B878255,300019012,C5780EA698D71EDE8CB716B9DA26C255,C5780EA698D71EDE8CB712767C9EA254,EUR,3919.86,3294.00,625.86,N,,
C5780EA698D71EDE8CB716BD0B87A255,300019013,C5780EA698D71EDE8CB716B9DA26E255,C5780EA698D71EDE8CB712767C9F8254,EUR,1397.06,1174.00,223.06,N,,
C5780EA698D71EDE8CB716BD0B87C255,300019014,C5780EA698D71EDE8CB716B9DA270255,C5780EA698D71EDE8CB712767CA04254,EUR,20566.77,17283.00,3283.77,N,,
C5780EA698D71EDE8CB716BD0B87E255,300019015,C5780EA698D71EDE8CB716B9DA272255,C5780EA698D71EDE8CB712767C9BA254,EUR,36505.63,30677.00,5828.63,N,,
C5780EA698D71EDE8CB716BD0B880255,300019016,C5780EA698D71EDE8CB716B9DA274255,C5780EA698D71EDE8CB712767C9D8254,EUR,11252.64,9456.00,1796.64,N,,
C5780EA698D71EDE8CB716BD0B882255,300019017,C5780EA698D71EDE8CB716B9DA276255,C5780EA698D71EDE8CB712767C9B8254,EUR,11666.69,9803.94,1862.75,N,,
C5780EA698D71EDE8CB716BD0B884255,300019018,C5780EA698D71EDE8CB716B9DA278255,C5780EA698D71EDE8CB712767C9B2254,EUR,7936.89,6669.66,1267.23,N,,
C5780EA698D71EDE8CB716BD0B886255,300019019,C5780EA698D71EDE8CB716B9DA27A255,C5780EA698D71EDE8CB712767C9CC254,EUR,1651.72,1388.00,263.72,N,,
C5780EA698D71EDE8CB716BD0B888255,300019020,C5780EA698D71EDE8CB716B9DA27C255,C5780EA698D71EDE8CB712767C9C0254,EUR,13132.36,11035.60,2096.76,N,,
C5780EA698D71EDE8CB716BD0B88A255,300019021,C5780EA698D71EDE8CB716B9DA27E255,C5780EA698D71EDE8CB712767C9C0254,EUR,8171.61,6866.90,1304.71,N,,
C5780EA698D71EDE8CB716BD0B88C255,300019022,C5780EA698D71EDE8CB716B9DA280255,C5780EA698D71EDE8CB712767C9BE254,EUR,8641.78,7262.00,1379.78,N,,
C5780EA698D71EDE8CB716BD0B88E255,300019023,C5780EA698D71EDE8CB716B9DA282255,C5780EA698D71EDE8CB712767C9DA254,EUR,15404.55,12945.00,2459.55,N,,
C5780EA698D71EDE8CB716BD0B890255,300019024,C5780EA698D71EDE8CB716B9DA284255,C5780EA698D71EDE8CB712767C9E6254,EUR,2767.94,2326.00,441.94,N,,
C5780EA698D71EDE8CB716BD0B892255,300019025,C5780EA698D71EDE8CB716B9DA286255,C5780EA698D71EDE8CB712767C9E6254,EUR,8745.31,7349.00,1396.31,N,,
C5780EA698D71EDE8CB716BD0B894255,300019026,C5780EA698D71EDE8CB716B9DA288255,C5780EA698D71EDE8CB712767C9D8254,EUR,5363.33,4507.00,856.33,N,,
C5780EA698D71EDE8CB716BD0B896255,300019027,C5780EA698D71EDE8CB716B9DA28A255,C5780EA698D71EDE8CB712767C9B6254,EUR,6375.94,5357.93,1018.01,N,,
C5780EA698D71EDE8CB716BD0B898255,300019028,C5780EA698D71EDE8CB716B9DA28C255,C5780EA698D71EDE8CB712767C9BE254,EUR,5413.31,4549.00,864.31,N,,
C5780EA698D71EDE8CB716BD0B89A255,300019029,C5780EA698D71EDE8CB716B9DA28E255,C5780EA698D71EDE8CB712767C9E8254,EUR,3283.21,2759.00,524.21,N,,
C5780EA698D71EDE8CB716BD0B89C255,300019030,C5780EA698D71EDE8CB716B9DA290255,C5780EA698D71EDE8CB712767C9B4254,EUR,16463.09,13834.53,2628.56,N,,
C5780EA698D71EDE8CB716BD0B89E255,300019031,C5780EA698D71EDE8CB716B9DA292255,C5780EA698D71EDE8CB712767CA02254,EUR,4456.55,3745.00,711.55,N,,
C5780EA698D71EDE8CB716BD0B8A0255,300019032,C5780EA698D71EDE8CB716B9DA294255,C5780EA698D71EDE8CB712767C9C0254,EUR,2069.17,1738.80,330.37,N,,
C5780EA698D71EDE8CB716BD0B8A2255,300019033,C5780EA698D71EDE8CB716B9DA296255,C5780EA698D71EDE8CB712767C9C2254,EUR,2308.48,1939.90,368.58,N,,
C5780EA698D71EDE8CB716BD0B8A4255,300019034,C5780EA698D71EDE8CB716B9DA298255,C5780EA698D71EDE8CB712767C9CA254,EUR,6262.97,5263.00,999.97,N,,
C5780EA698D71EDE8CB716BD0B8A6255,300019035,C5780EA698D71EDE8CB716B9DA29A255,C5780EA698D71EDE8CB712767C9F6254,EUR,3980.08,3344.60,635.48,N,,
C5780EA698D71EDE8CB716BD0B8A8255,300019036,C5780EA698D71EDE8CB716B9DA29C255,C5780EA698D71EDE8CB712767C9C4254,EUR,2457.23,2064.90,392.33,N,,
C5780EA698D71EDE8CB716BD0B8AA255,300019037,C5780EA698D71EDE8CB716B9DA29E255,C5780EA698D71EDE8CB712767C9CC254,EUR,1535.10,1290.00,245.10,N,,
C5780EA698D71EDE8CB716BD0B8AC255,300019038,C5780EA698D71EDE8CB716B9DA2A0255,C5780EA698D71EDE8CB712767C9C0254,EUR,9599.61,8066.90,1532.71,N,,
C5780EA698D71EDE8CB716BD0B8AE255,300019039,C5780EA698D71EDE8CB716B9DA2A2255,C5780EA698D71EDE8CB712767CA04254,EUR,22350.58,18782.00,3568.58,N,,
C5780EA698D71EDE8CB716BD0B8B0255,300019040,C5780EA698D71EDE8CB716B9DA2A4255,C5780EA698D71EDE8CB712767C9DC254,EUR,53414.34,44886.00,8528.34,N,,
C5780EA698D71EDE8CB716BD0B8B2255,300019041,C5780EA698D71EDE8CB716B9DA2A6255,C5780EA698D71EDE8CB712767C9B2254,EUR,12208.56,10259.30,1949.26,N,,
C5780EA698D71EDE8CB716BD0B8B4255,300019042,C5780EA698D71EDE8CB716B9DA2A8255,C5780EA698D71EDE8CB712767C9D8254,EUR,10491.04,8816.00,1675.04,N,,
C5780EA698D71EDE8CB716BD0B8B6255,300019043,C5780EA698D71EDE8CB716B9DA2AA255,C5780EA698D71EDE8CB712767C9F0254,EUR,470.00,394.96,75.04,N,,
C5780EA698D71EDE8CB716BD0B8B8255,300019044,C5780EA698D71EDE8CB716B9DA2AC255,C5780EA698D71EDE8CB712767C9C4254,EUR,2755.56,2315.60,439.96,N,,
C5780EA698D71EDE8CB716BD0B8BA255,300019045,C5780EA698D71EDE8CB716B9DA2AE255,C5780EA698D71EDE8CB712767C9C0254,EUR,13132.36,11035.60,2096.76,N,,
C5780EA698D71EDE8CB716BD0B8BC255,300019046,C5780EA698D71EDE8CB716B9DA2B0255,C5780EA698D71EDE8CB712767C9AE254,EUR,2904.79,2441.00,463.79,N,,
C5780EA698D71EDE8CB716BD0B8BE255,300019047,C5780EA698D71EDE8CB716B9DA2B2255,C5780EA698D71EDE8CB712767C9F8254,EUR,2354.54,1978.60,375.94,N,,
C5780EA698D71EDE8CB716BD0B8C0255,300019048,C5780EA698D71EDE8CB716B9DA2B4255,C5780EA698D71EDE8CB712767C9B6254,EUR,4347.01,3652.95,694.06,N,,
C5780EA698D71EDE8CB716BD0B8C2255,300019049,C5780EA698D71EDE8CB716B9DA2B6255,C5780EA698D71EDE8CB712767C9D4254,EUR,947.24,796.00,151.24,N,,
C5780EA698D71EDE8CB716BD0B8C4255,300019050,C5780EA698D71EDE8CB716B9DA2B8255,C5780EA698D71EDE8CB712767C9BA254,EUR,27504.47,23113.00,4391.47,N,,
C5780EA698D71EDE8CB716BD0B8C6255,300019051,C5780EA698D71EDE8CB716B9DA2BA255,C5780EA698D71EDE8CB712767C9F2254,EUR,252.28,212.00,40.28,N,,
C5780EA698D71EDE8CB716BD0B8C8255,300019052,C5780EA698D71EDE8CB716B9DA2BC255,C5780EA698D71EDE8CB712767C9DE254,EUR,108157.91,90889.00,17268.91,N,,
C5780EA698D71EDE8CB716BD0B8CA255,300019053,C5780EA698D71EDE8CB716B9DA2BE255,C5780EA698D71EDE8CB712767C9DA254,EUR,19452.93,16347.00,3105.93,N,,
C5780EA698D71EDE8CB716BD0B8CC255,300019054,C5780EA698D71EDE8CB716B9DA2C0255,C5780EA698D71EDE8CB712767C9E2254,EUR,5822.67,4893.00,929.67,N,,
C5780EA698D71EDE8CB716BD0B8CE255,300019055,C5780EA698D71EDE8CB716B9DA2C2255,C5780EA698D71EDE8CB712767C9D8254,EUR,13876.59,11661.00,2215.59,N,,
C5780EA698D71EDE8CB716BD0B8D0255,300019056,C5780EA698D71EDE8CB716B9DA2C4255,C5780EA698D71EDE8CB712767C9E0254,EUR,60698.33,51007.00,9691.33,N,,
C5780EA698D71EDE8CB716BD0B8D2255,300019057,C5780EA698D71EDE8CB716B9DA2C6255,C5780EA698D71EDE8CB712767C9D4254,EUR,854.42,718.00,136.42,N,,
C5780EA698D71EDE8CB716BD0B8D4255,300019058,C5780EA698D71EDE8CB716B9DA2C8255,C5780EA698D71EDE8CB712767C9D2254,EUR,3051.16,2564.00,487.16,N,,
C5780EA698D71EDE8CB716BD0B8D6255,300019059,C5780EA698D71EDE8CB716B9DA2CA255,C5780EA698D71EDE8CB712767C9C8254,EUR,7360.39,6185.20,1175.19,N,,
C5780EA698D71EDE8CB716BD0B8D8255,300019060,C5780EA698D71EDE8CB716B9DA2CC255,C5780EA698D71EDE8CB712767C9B0254,EUR,9292.66,7808.95,1483.71,N,,
C5780EA698D71EDE8CB716BD0B8DA255,300019061,C5780EA698D71EDE8CB716B9DA2CE255,C5780EA698D71EDE8CB712767CA04254,EUR,5015.85,4215.00,800.85,N,,
C5780EA698D71EDE8CB716BD0B8DC255,300019062,C5780EA698D71EDE8CB716B9DA2D0255,C5780EA698D71EDE8CB712767C9E4254,EUR,3523.59,2961.00,562.59,N,,
C5780EA698D71EDE8CB716BD0B8DE255,300019063,C5780EA698D71EDE8CB716B9DA2D2255,C5780EA698D71EDE8CB712767C9B2254,EUR,9698.13,8149.69,1548.44,N,,
C5780EA698D71EDE8CB716BD0B8E0255,300019064,C5780EA698D71EDE8CB716B9DA2D4255,C5780EA698D71EDE8CB712767C9B6254,EUR,6117.69,5140.92,976.77,N,,
C5780EA698D71EDE8CB716BD0B8E2255,300019065,C5780EA698D71EDE8CB716B9DA2D6255,C5780EA698D71EDE8CB712767C9FC254,EUR,2277.66,1914.00,363.66,N,,
C5780EA698D71EDE8CB716BD0B8E4255,300019066,C5780EA698D71EDE8CB716B9DA2D8255,C5780EA698D71EDE8CB712767C9E4254,EUR,20253.80,17020.00,3233.80,N,,
C5780EA698D71EDE8CB716BD0B8E6255,300019067,C5780EA698D71EDE8CB716B9DA2DA255,C5780EA698D71EDE8CB712767C9D6254,EUR,7575.54,6366.00,1209.54,N,,
C5780EA698D71EDE8CB716BD0B8E8255,300019068,C5780EA698D71EDE8CB716B9DA2DC255,C5780EA698D71EDE8CB712767C9B0254,EUR,4715.92,3962.96,752.96,N,,
C5780EA698D71EDE8CB716BD0B8EA255,300019069,C5780EA698D71EDE8CB716B9DA2DE255,C5780EA698D71EDE8CB712767C9CE254,EUR,7848.05,6595.00,1253.05,N,,
C5780EA698D71EDE8CB716BD0B8EC255,300019070,C5780EA698D71EDE8CB716B9DA2E0255,C5780EA698D71EDE8CB712767C9F2254,EUR,487.90,410.00,77.90,N,,
C5780EA698D71EDE8CB716BD0B8EE255,300019071,C5780EA698D71EDE8CB716B9DA2E2255,C5780EA698D71EDE8CB712767C9D4254,EUR,1351.84,1136.00,215.84,N,,
C5780EA698D71EDE8CB716BD0B8F0255,300019072,C5780EA698D71EDE8CB716B9DA2E4255,C5780EA698D71EDE8CB712767C9EA254,EUR,8554.91,7189.00,1365.91,N,,
