NODE_KEY,SO_GUID,DLY_NOTE_NUMBER,CREATED_BY,CREATED_AT,CHANGED_BY,CHANGED_AT,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT,CURRENCY_CODE,BUYER_GUID,PAYMENT_STATUS
40F2E9AFC5011EE7AEC4A36FBC6E855C,40F2E9AFC5011EE7AEC4A36AA5B6455C,500041050,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.712.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.718.220.0000000000,54131,45488,8643,EUR,42F2E9AFC4EF1EE7A4AB1547437A6C01,P
40F2E9AFC5011EE7AEC4A36FBC6EA55C,40F2E9AFC5011EE7AEC4A36AA5B6655C,500041051,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.713.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.719.220.0000000000,27489,23100,4389,EUR,40F2E9AFC5011ED7A8B96DBA64F9CD48,P
40F2E9AFC5011EE7AEC4A36FBC6EC55C,40F2E9AFC5011EE7AEC4A36AA5B6855C,500041052,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.714.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.720.220.0000000000,17814,14970,2844,EUR,42F2E9AFC4EF1EE7A4AB15474379EC01,P
40F2E9AFC5011EE7AEC4A36FBC6EE55C,40F2E9AFC5011EE7AEC4A36AA5B6A55C,500041053,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.715.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.721.220.0000000000,87155,73240,13915,EUR,42F2E9AFC4EF1EE7A4AB15474379CC01,P
40F2E9AFC5011EE7AEC4A36FBC6F055C,40F2E9AFC5011EE7AEC4A36AA5B6C55C,500041054,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.716.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.722.220.0000000000,5.84,4.911,93308,EUR,42F2E9AFC4EF1EE7A4AB1547437A8C01,
40F2E9AFC5011EE7AEC4A36FBC6F255C,40F2E9AFC5011EE7AEC4A36AA5B6E55C,500041055,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.717.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.723.220.0000000000,113.03,94.9855,18.04724,EUR,40F2E9AFC5011ED7A8B9774C83388DB9,
40F2E9AFC5011EE7AEC4A36FBC6F455C,40F2E9AFC5011EE7AEC4A36AA5B7055C,500041056,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.718.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.724.220.0000000000,11424,9600,1824,EUR,42F2E9AFC4EF1EE7A4AB15474379EC01,P
40F2E9AFC5011EE7AEC4A36FBC6F655C,40F2E9AFC5011EE7AEC4A36AA5B7255C,500041057,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.719.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.725.220.0000000000,52122,43800,8322,EUR,42F2E9AFC4EF1EE7A4AB1547437A6C01,P
40F2E9AFC5011EE7AEC4A36FBC6F855C,40F2E9AFC5011EE7AEC4A36AA5B7455C,500041058,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.720.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.726.220.0000000000,41150,34580,6570,EUR,42F2E9AFC4EF1EE7A4AB1547437A2C01,P
40F2E9AFC5011EE7AEC4A36FBC6FA55C,40F2E9AFC5011EE7AEC4A36AA5B7655C,500041059,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.721.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.727.220.0000000000,10.59,8.9,1.691,EUR,42F2E9AFC4EF1EE7A4AB15474379CC01,
40F2E9AFC5011EE7AEC4A37008F7055C,40F2E9AFC5011EE7AEC4A36AA5B7855C,500041060,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.722.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.728.220.0000000000,25.87,21.737,4.13003,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,
40F2E9AFC5011EE7AEC4A37008F7255C,40F2E9AFC5011EE7AEC4A36AA5B7A55C,500041061,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.723.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.729.220.0000000000,14.6,12.271,2.33149,EUR,42F2E9AFC4EF1EE7A4AB1547437C8C01,
40F2E9AFC5011EE7AEC4A37008F7455C,40F2E9AFC5011EE7AEC4A36AA5B7C55C,500041062,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.724.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.730.220.0000000000,5.63,4.732,89908,EUR,42F2E9AFC4EF1EE7A4AB1547437C2C01,
40F2E9AFC5011EE7AEC4A37008F7655C,40F2E9AFC5011EE7AEC4A36AA5B7E55C,500041063,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.725.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.731.220.0000000000,1.7,1.43197,27207,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,P
40F2E9AFC5011EE7AEC4A37008F7855C,40F2E9AFC5011EE7AEC4A36AA5B8055C,500041064,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.726.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.801.220.0000000000,76124,63970,12154,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,P
40F2E9AFC5011EE7AEC4A37008F7A55C,40F2E9AFC5011EE7AEC4A36AA5B8255C,500041065,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.727.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.802.220.0000000000,101.3,85.1254,16.17382,EUR,42F2E9AFC4EF1EE7A4AB1547437C0C01,
40F2E9AFC5011EE7AEC4A37008F7C55C,40F2E9AFC5011EE7AEC4A36AA5B8455C,500041066,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.728.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.803.220.0000000000,25073,21070,4003,EUR,42F2E9AFC4EF1EE7A4AB1547437C4C01,P
40F2E9AFC5011EE7AEC4A37008F7E55C,40F2E9AFC5011EE7AEC4A36AA5B8655C,500041067,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.729.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.804.220.0000000000,10.31,8.665,1.64635,EUR,42F2E9AFC4EF1EE7A4AB1547437BCC01,
40F2E9AFC5011EE7AEC4A37008F8055C,40F2E9AFC5011EE7AEC4A36AA5B8855C,500041068,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.730.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.805.220.0000000000,19516,16400,3116,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,P
40F2E9AFC5011EE7AEC4A37008F8255C,40F2E9AFC5011EE7AEC4A36AA5B8A55C,500041069,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.731.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.806.220.0000000000,3.97,3.338,63422,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,
40F2E9AFC5011EE7AEC4A37008F8455C,40F2E9AFC5011EE7AEC4A36AA5B8C55C,500041070,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.801.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.807.220.0000000000,82795,69575,13220,EUR,42F2E9AFC4EF1EE7A4AB1547437C8C01,P
40F2E9AFC5011EE7AEC4A37008F8655C,40F2E9AFC5011EE7AEC4A36AA5B8E55C,500041071,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.802.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.808.220.0000000000,32594,27390,5204,EUR,42F2E9AFC4EF1EE7A4AB1547437BCC01,P
40F2E9AFC5011EE7AEC4A37008F8855C,40F2E9AFC5011EE7AEC4A36AA5B9055C,500041072,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.803.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.809.220.0000000000,24.7,20.76,3.9444,EUR,42F2E9AFC4EF1EE7A4AB1547437C2C01,
40F2E9AFC5011EE7AEC4A37008F8A55C,40F2E9AFC5011EE7AEC4A36AA5B9255C,500041073,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.804.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.810.220.0000000000,8.26,6.938,1.31822,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,
40F2E9AFC5011EE7AEC4A37008F8C55C,40F2E9AFC5011EE7AEC4A36AA5B9455C,500041074,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.805.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.811.220.0000000000,3.46,2.907,55233,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,
40F2E9AFC5011EE7AEC4A37008F8E55C,40F2E9AFC5011EE7AEC4A36AA5B9655C,500041075,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.806.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.812.220.0000000000,86273,72498,13775,EUR,42F2E9AFC4EF1EE7A4AB1547437C0C01,P
40F2E9AFC5011EE7AEC4A37008F9055C,40F2E9AFC5011EE7AEC4A36AA5B9855C,500041076,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.807.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.813.220.0000000000,7018,5897,1121,EUR,42F2E9AFC4EF1EE7A4AB1547437BCC01,P
40F2E9AFC5011EE7AEC4A37008F9255C,40F2E9AFC5011EE7AEC4A36AA5B9A55C,500041077,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.808.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.814.220.0000000000,17814,14970,2844,EUR,42F2E9AFC4EF1EE7A4AB1547437C2C01,P
40F2E9AFC5011EE7AEC4A37008F9455C,40F2E9AFC5011EE7AEC4A36AA5B9C55C,500041078,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.809.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.815.220.0000000000,87155,73240,13915,EUR,42F2E9AFC4EF1EE7A4AB1547437C8C01,P
40F2E9AFC5011EE7AEC4A37008F9655C,40F2E9AFC5011EE7AEC4A36AA5B9E55C,500041079,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.810.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.816.220.0000000000,1.44,1.21399,23065,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,P
40F2E9AFC5011EE7AEC4A37008F9855C,40F2E9AFC5011EE7AEC4A36AA5BA055C,500041080,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.811.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.817.220.0000000000,4.74,3.9795,75610,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,
40F2E9AFC5011EE7AEC4A37008F9A55C,40F2E9AFC5011EE7AEC4A36AA5BA255C,500041081,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.812.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.818.220.0000000000,15898,13360,2538,EUR,42F2E9AFC4EF1EE7A4AB1547437C8C01,P
40F2E9AFC5011EE7AEC4A37008F9C55C,40F2E9AFC5011EE7AEC4A36AA5BA455C,500041082,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.813.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.819.220.0000000000,52122,43800,8322,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,P
40F2E9AFC5011EE7AEC4A37008F9E55C,40F2E9AFC5011EE7AEC4A36AA5BA655C,500041083,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.814.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.820.220.0000000000,41150,34580,6570,EUR,42F2E9AFC4EF1EE7A4AB1547437C0C01,P
40F2E9AFC5011EE7AEC4A37008FA055C,40F2E9AFC5011EE7AEC4A36AA5BA855C,500041084,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.815.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.821.220.0000000000,9.83,8.257,1.56883,EUR,42F2E9AFC4EF1EE7A4AB1547437C2C01,
40F2E9AFC5011EE7AEC4A37008FA255C,40F2E9AFC5011EE7AEC4A36AA5BAA55C,500041085,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.816.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.822.220.0000000000,25.87,21.737,4.13003,EUR,42F2E9AFC4EF1EE7A4AB1547437C4C01,
40F2E9AFC5011EE7AEC4A37008FA455C,40F2E9AFC5011EE7AEC4A36AA5BAC55C,500041086,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.817.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.823.220.0000000000,14.6,12.271,2.33149,EUR,42F2E9AFC4EF1EE7A4AB1547437C4C01,
40F2E9AFC5011EE7AEC4A37008FA655C,40F2E9AFC5011EE7AEC4A36AA5BAE55C,500041087,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.818.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.824.220.0000000000,5.63,4.732,89908,EUR,42F2E9AFC4EF1EE7A4AB1547437C4C01,
40F2E9AFC5011EE7AEC4A37008FA855C,40F2E9AFC5011EE7AEC4A36AA5BB055C,500041088,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.819.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.825.220.0000000000,1.7,1.43197,27207,EUR,42F2E9AFC4EF1EE7A4AB1547437C0C01,P
40F2E9AFC5011EE7AEC4A37008FAA55C,40F2E9AFC5011EE7AEC4A36AA5BB255C,500041089,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.820.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.826.220.0000000000,76124,63970,12154,EUR,42F2E9AFC4EF1EE7A4AB1547437BCC01,P
40F2E9AFC5011EE7AEC4A37008FAC55C,40F2E9AFC5011EE7AEC4A36AA5BB455C,500041090,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.821.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.827.220.0000000000,101.3,85.1254,16.17382,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,
40F2E9AFC5011EE7AEC4A37008FAE55C,40F2E9AFC5011EE7AEC4A36AA5BB655C,500041091,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.822.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.828.220.0000000000,25073,21070,4003,EUR,42F2E9AFC4EF1EE7A4AB1547437BCC01,P
40F2E9AFC5011EE7AEC4A37008FB055C,40F2E9AFC5011EE7AEC4A36AA5BB855C,500041092,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.823.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.829.220.0000000000,10.31,8.665,1.64635,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,
40F2E9AFC5011EE7AEC4A37008FB255C,40F2E9AFC5011EE7AEC4A36AA5BBA55C,500041093,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.824.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.830.220.0000000000,19516,16400,3116,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,P
40F2E9AFC5011EE7AEC4A37008FB455C,40F2E9AFC5011EE7AEC4A36AA5BBC55C,500041094,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.825.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.831.220.0000000000,107.1,90,17.1,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,
40F2E9AFC5011EE7AEC4A37008FB655C,40F2E9AFC5011EE7AEC4A36AA5BBE55C,500041095,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.826.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.901.220.0000000000,4.42,3.7107,70503,EUR,42F2E9AFC4EF1EE7A4AB1547437C8C01,
40F2E9AFC5011EE7AEC4A37008FB855C,40F2E9AFC5011EE7AEC4A36AA5BC055C,500041096,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.827.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.902.220.0000000000,32594,27390,5204,EUR,42F2E9AFC4EF1EE7A4AB1547437C4C01,P
40F2E9AFC5011EE7AEC4A37008FBA55C,40F2E9AFC5011EE7AEC4A36AA5BC255C,500041097,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.828.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.903.220.0000000000,23.74,19.953,3.79107,EUR,42F2E9AFC4EF1EE7A4AB1547437C2C01,
40F2E9AFC5011EE7AEC4A37008FBC55C,40F2E9AFC5011EE7AEC4A36AA5BC455C,500041098,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.829.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.904.220.0000000000,4.5,3.7814,71847,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,
40F2E9AFC5011EE7AEC4A37008FBE55C,40F2E9AFC5011EE7AEC4A36AA5BC655C,500041099,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.830.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.905.220.0000000000,2.73,2.2918,43544,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,
40F2E9AFC5011EE7AEC4A37008FC055C,40F2E9AFC5011EE7AEC4A36AA5BC855C,500041100,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.831.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.906.220.0000000000,54131,45488,8643,EUR,42F2E9AFC4EF1EE7A4AB1547437C0C01,P
40F2E9AFC5011EE7AEC4A37008FC255C,40F2E9AFC5011EE7AEC4A36AA5BCA55C,500041101,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.901.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.907.220.0000000000,27489,23100,4389,EUR,42F2E9AFC4EF1EE7A4AB1547437BCC01,P
40F2E9AFC5011EE7AEC4A37008FC455C,40F2E9AFC5011EE7AEC4A36AA5BCC55C,500041102,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.902.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.908.220.0000000000,17814,14970,2844,EUR,42F2E9AFC4EF1EE7A4AB1547437C8C01,P
40F2E9AFC5011EE7AEC4A37008FC655C,40F2E9AFC5011EE7AEC4A36AA5BCE55C,500041103,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.903.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.909.220.0000000000,87155,73240,13915,EUR,42F2E9AFC4EF1EE7A4AB1547437C2C01,P
40F2E9AFC5011EE7AEC4A37008FC855C,40F2E9AFC5011EE7AEC4A36AA5BD055C,500041104,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.904.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.910.220.0000000000,5.84,4.911,93308,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,
40F2E9AFC5011EE7AEC4A37008FCA55C,40F2E9AFC5011EE7AEC4A36AA5BD255C,500041105,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.905.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.911.220.0000000000,113.03,94.9855,18.04724,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,
40F2E9AFC5011EE7AEC4A37008FCC55C,40F2E9AFC5011EE7AEC4A36AA5BD455C,500041106,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.906.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.912.220.0000000000,11424,9600,1824,EUR,42F2E9AFC4EF1EE7A4AB1547437C8C01,P
40F2E9AFC5011EE7AEC4A37008FCE55C,40F2E9AFC5011EE7AEC4A36AA5BD655C,500041107,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.907.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.913.220.0000000000,52122,43800,8322,EUR,42F2E9AFC4EF1EE7A4AB1547437C0C01,P
40F2E9AFC5011EE7AEC4A37008FD055C,40F2E9AFC5011EE7AEC4A36AA5BD855C,500041108,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.908.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.914.220.0000000000,41150,34580,6570,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,P
40F2E9AFC5011EE7AEC4A37008FD255C,40F2E9AFC5011EE7AEC4A36AA5BDA55C,500041109,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.909.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.915.220.0000000000,10.59,8.9,1.691,EUR,42F2E9AFC4EF1EE7A4AB1547437C2C01,
40F2E9AFC5011EE7AEC4A37008FD455C,40F2E9AFC5011EE7AEC4A36AA5BDC55C,500041110,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.910.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.916.220.0000000000,25.87,21.737,4.13003,EUR,42F2E9AFC4EF1EE7A4AB1547437AEC01,
40F2E9AFC5011EE7AEC4A37008FD655C,40F2E9AFC5011EE7AEC4A36AA5BDE55C,500041111,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.911.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.917.220.0000000000,14.6,12.271,2.33149,EUR,42F2E9AFC4EF1EE7A4AB1547437ACC01,
40F2E9AFC5011EE7AEC4A37008FD855C,40F2E9AFC5011EE7AEC4A36AA5BE055C,500041112,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.912.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.918.220.0000000000,5.63,4.732,89908,EUR,42F2E9AFC4EF1EE7A4AB1547437B4C01,
40F2E9AFC5011EE7AEC4A37008FDA55C,40F2E9AFC5011EE7AEC4A36AA5BE255C,500041113,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.913.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.919.220.0000000000,1.7,1.43197,27207,EUR,42F2E9AFC4EF1EE7A4AB1547437B0C01,P
40F2E9AFC5011EE7AEC4A37008FDC55C,40F2E9AFC5011EE7AEC4A36AA5BE455C,500041114,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.914.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.920.220.0000000000,76124,63970,12154,EUR,42F2E9AFC4EF1EE7A4AB1547437B0C01,P
40F2E9AFC5011EE7AEC4A37008FDE55C,40F2E9AFC5011EE7AEC4A36AA5BE655C,500041115,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.915.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.921.220.0000000000,101.3,85.1254,16.17382,EUR,42F2E9AFC4EF1EE7A4AB1547437B2C01,
40F2E9AFC5011EE7AEC4A37008FE055C,40F2E9AFC5011EE7AEC4A36AA5BE855C,500041116,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.916.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.922.220.0000000000,25073,21070,4003,EUR,42F2E9AFC4EF1EE7A4AB1547437B6C01,P
40F2E9AFC5011EE7AEC4A37008FE255C,40F2E9AFC5011EE7AEC4A36AA5BEA55C,500041117,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.917.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.923.220.0000000000,10.31,8.665,1.64635,EUR,42F2E9AFC4EF1EE7A4AB1547437B8C01,
40F2E9AFC5011EE7AEC4A37008FE455C,40F2E9AFC5011EE7AEC4A36AA5BEC55C,500041118,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.918.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.924.220.0000000000,19516,16400,3116,EUR,42F2E9AFC4EF1EE7A4AB1547437BAC01,P
40F2E9AFC5011EE7AEC4A37008FE655C,40F2E9AFC5011EE7AEC4A36AA5BEE55C,500041119,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.919.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.925.220.0000000000,3.97,3.338,63422,EUR,42F2E9AFC4EF1EE7A4AB1547437AEC01,
40F2E9AFC5011EE7AEC4A37008FE855C,40F2E9AFC5011EE7AEC4A36AA5BF055C,500041120,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.920.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.926.220.0000000000,82795,69575,13220,EUR,42F2E9AFC4EF1EE7A4AB1547437ACC01,P
40F2E9AFC5011EE7AEC4A37008FEA55C,40F2E9AFC5011EE7AEC4A36AA5BF255C,500041121,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.921.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.927.220.0000000000,32594,27390,5204,EUR,42F2E9AFC4EF1EE7A4AB1547437B8C01,P
40F2E9AFC5011EE7AEC4A37008FEC55C,40F2E9AFC5011EE7AEC4A36AA5BF455C,500041122,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.922.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.928.220.0000000000,24.7,20.76,3.9444,EUR,42F2E9AFC4EF1EE7A4AB1547437B4C01,
40F2E9AFC5011EE7AEC4A37008FEE55C,40F2E9AFC5011EE7AEC4A36AA5BF655C,500041123,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.923.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.929.220.0000000000,8.26,6.938,1.31822,EUR,42F2E9AFC4EF1EE7A4AB1547437B0C01,
40F2E9AFC5011EE7AEC4A37008FF055C,40F2E9AFC5011EE7AEC4A36AA5BF855C,500041124,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.924.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.930.220.0000000000,3.46,2.907,55233,EUR,42F2E9AFC4EF1EE7A4AB1547437B0C01,
40F2E9AFC5011EE7AEC4A37008FF255C,40F2E9AFC5011EE7AEC4A36AA5BFA55C,500041125,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.925.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.171.001.220.0000000000,86273,72498,13775,EUR,42F2E9AFC4EF1EE7A4AB1547437B2C01,P
40F2E9AFC5011EE7AEC4A37008FF455C,40F2E9AFC5011EE7AEC4A36AA5BFC55C,500041126,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.926.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.171.002.220.0000000000,7018,5897,1121,EUR,42F2E9AFC4EF1EE7A4AB1547437B8C01,P
40F2E9AFC5011EE7AEC4A37008FF655C,40F2E9AFC5011EE7AEC4A36AA5BFE55C,500041127,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.927.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.171.003.220.0000000000,17814,14970,2844,EUR,42F2E9AFC4EF1EE7A4AB1547437B4C01,P
